SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalAmount,DiscountApplied,PaymentMethod,ShippingAddress,OrderStatus
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Cancelled
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,InProgress
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,Processing
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,BankTransfer,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,Cash,Unknown,OnHold
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Pending
1.0,2.0,,2003-01-23,1.0,0.0,0.0,CreditCard,Unknown,Returned
1.0,2.0,,2003-01-23,1.0,0.0,0.0,PayPal,Unknown,Delivered
